kingdom,code,name,year,main_common_name
PLANTAE,CR,Vandiemenia ratkowskiana,2002,
PLANTAE,CR,Vandiemenia ratkowskiana,2003,
PLANTAE,CR,Vandiemenia ratkowskiana,2004,
PLANTAE,CR,Vandiemenia ratkowskiana,2005,
PLANTAE,CR,Vandiemenia ratkowskiana,2006,
PLANTAE,CR,Vandiemenia ratkowskiana,2007,
PLANTAE,CR,Vandiemenia ratkowskiana,2008,
PLANTAE,CR,Vandiemenia ratkowskiana,2009,
PLANTAE,CR,Vandiemenia ratkowskiana,2010,
PLANTAE,CR,Vandiemenia ratkowskiana,2011,
PLANTAE,CR,Vandiemenia ratkowskiana,2012,
PLANTAE,CR,Vandiemenia ratkowskiana,2013,
PLANTAE,CR,Vandiemenia ratkowskiana,2014,
PLANTAE,CR,Vandiemenia ratkowskiana,2015,
PLANTAE,CR,Vandiemenia ratkowskiana,2016,
PLANTAE,CR,Vandiemenia ratkowskiana,2017,
PLANTAE,EX,Vanvoorstia bennettiana,2003,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2004,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2005,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2006,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2007,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2008,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2009,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2010,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2011,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2012,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2013,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2014,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2015,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2016,Bennett's Seaweed
PLANTAE,EX,Vanvoorstia bennettiana,2017,Bennett's Seaweed
ANIMALIA,EN,Vermicella calonotus,1994,Black-striped Burrowing Snake
ANIMALIA,EN,Vermicella calonotus,1995,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,1996,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,1997,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,1998,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,1999,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2000,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2001,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2002,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2003,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2004,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2005,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2006,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2007,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2008,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2009,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2010,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2011,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2012,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2013,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2014,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2015,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2016,Black-striped Burrowing Snake
ANIMALIA,NT,Vermicella calonotus,2017,Black-striped Burrowing Snake
ANIMALIA,VU,Victaphanta atramentaria,1994,
ANIMALIA,VU,Victaphanta atramentaria,1995,
ANIMALIA,NT,Victaphanta atramentaria,1996,
ANIMALIA,NT,Victaphanta atramentaria,1997,
ANIMALIA,NT,Victaphanta atramentaria,1998,
ANIMALIA,NT,Victaphanta atramentaria,1999,
ANIMALIA,NT,Victaphanta atramentaria,2000,
ANIMALIA,NT,Victaphanta atramentaria,2001,
ANIMALIA,NT,Victaphanta atramentaria,2002,
ANIMALIA,NT,Victaphanta atramentaria,2003,
ANIMALIA,NT,Victaphanta atramentaria,2004,
ANIMALIA,NT,Victaphanta atramentaria,2005,
ANIMALIA,NT,Victaphanta atramentaria,2006,
ANIMALIA,NT,Victaphanta atramentaria,2007,
ANIMALIA,NT,Victaphanta atramentaria,2008,
ANIMALIA,NT,Victaphanta atramentaria,2009,
ANIMALIA,NT,Victaphanta atramentaria,2010,
ANIMALIA,NT,Victaphanta atramentaria,2011,
ANIMALIA,NT,Victaphanta atramentaria,2012,
ANIMALIA,NT,Victaphanta atramentaria,2013,
ANIMALIA,NT,Victaphanta atramentaria,2014,
ANIMALIA,NT,Victaphanta atramentaria,2015,
ANIMALIA,NT,Victaphanta atramentaria,2016,
ANIMALIA,NT,Victaphanta atramentaria,2017,
ANIMALIA,VU,Victaphanta compacta,1994,
ANIMALIA,VU,Victaphanta compacta,1995,
ANIMALIA,EN,Victaphanta compacta,1996,
ANIMALIA,EN,Victaphanta compacta,1997,
ANIMALIA,EN,Victaphanta compacta,1998,
ANIMALIA,EN,Victaphanta compacta,1999,
ANIMALIA,EN,Victaphanta compacta,2000,
ANIMALIA,EN,Victaphanta compacta,2001,
ANIMALIA,EN,Victaphanta compacta,2002,
ANIMALIA,EN,Victaphanta compacta,2003,
ANIMALIA,EN,Victaphanta compacta,2004,
ANIMALIA,EN,Victaphanta compacta,2005,
ANIMALIA,EN,Victaphanta compacta,2006,
ANIMALIA,EN,Victaphanta compacta,2007,
ANIMALIA,EN,Victaphanta compacta,2008,
ANIMALIA,EN,Victaphanta compacta,2009,
ANIMALIA,EN,Victaphanta compacta,2010,
ANIMALIA,EN,Victaphanta compacta,2011,
ANIMALIA,EN,Victaphanta compacta,2012,
ANIMALIA,EN,Victaphanta compacta,2013,
ANIMALIA,EN,Victaphanta compacta,2014,
ANIMALIA,EN,Victaphanta compacta,2015,
ANIMALIA,EN,Victaphanta compacta,2016,
ANIMALIA,EN,Victaphanta compacta,2017,
ANIMALIA,VU,Victodrobia burni,1994,
ANIMALIA,VU,Victodrobia burni,1995,
ANIMALIA,VU,Victodrobia burni,1996,
ANIMALIA,VU,Victodrobia burni,1997,
ANIMALIA,VU,Victodrobia burni,1998,
ANIMALIA,VU,Victodrobia burni,1999,
ANIMALIA,VU,Victodrobia burni,2000,
ANIMALIA,VU,Victodrobia burni,2001,
ANIMALIA,VU,Victodrobia burni,2002,
ANIMALIA,VU,Victodrobia burni,2003,
ANIMALIA,VU,Victodrobia burni,2004,
ANIMALIA,VU,Victodrobia burni,2005,
ANIMALIA,VU,Victodrobia burni,2006,
ANIMALIA,VU,Victodrobia burni,2007,
ANIMALIA,VU,Victodrobia burni,2008,
ANIMALIA,VU,Victodrobia burni,2009,
ANIMALIA,VU,Victodrobia burni,2010,
ANIMALIA,LC,Victodrobia burni,2011,
ANIMALIA,LC,Victodrobia burni,2012,
ANIMALIA,LC,Victodrobia burni,2013,
ANIMALIA,LC,Victodrobia burni,2014,
ANIMALIA,LC,Victodrobia burni,2015,
ANIMALIA,LC,Victodrobia burni,2016,
ANIMALIA,LC,Victodrobia burni,2017,
ANIMALIA,VU,Victodrobia elongata,1994,
ANIMALIA,VU,Victodrobia elongata,1995,
ANIMALIA,VU,Victodrobia elongata,1996,
ANIMALIA,VU,Victodrobia elongata,1997,
ANIMALIA,VU,Victodrobia elongata,1998,
ANIMALIA,VU,Victodrobia elongata,1999,
ANIMALIA,VU,Victodrobia elongata,2000,
ANIMALIA,VU,Victodrobia elongata,2001,
ANIMALIA,VU,Victodrobia elongata,2002,
ANIMALIA,VU,Victodrobia elongata,2003,
ANIMALIA,VU,Victodrobia elongata,2004,
ANIMALIA,VU,Victodrobia elongata,2005,
ANIMALIA,VU,Victodrobia elongata,2006,
ANIMALIA,VU,Victodrobia elongata,2007,
ANIMALIA,VU,Victodrobia elongata,2008,
ANIMALIA,VU,Victodrobia elongata,2009,
ANIMALIA,VU,Victodrobia elongata,2010,
ANIMALIA,LC,Victodrobia elongata,2011,
ANIMALIA,LC,Victodrobia elongata,2012,
ANIMALIA,LC,Victodrobia elongata,2013,
ANIMALIA,LC,Victodrobia elongata,2014,
ANIMALIA,LC,Victodrobia elongata,2015,
ANIMALIA,LC,Victodrobia elongata,2016,
ANIMALIA,LC,Victodrobia elongata,2017,
ANIMALIA,VU,Victodrobia millerae,1994,
ANIMALIA,VU,Victodrobia millerae,1995,
ANIMALIA,VU,Victodrobia millerae,1996,
ANIMALIA,VU,Victodrobia millerae,1997,
ANIMALIA,VU,Victodrobia millerae,1998,
ANIMALIA,VU,Victodrobia millerae,1999,
ANIMALIA,VU,Victodrobia millerae,2000,
ANIMALIA,VU,Victodrobia millerae,2001,
ANIMALIA,VU,Victodrobia millerae,2002,
ANIMALIA,VU,Victodrobia millerae,2003,
ANIMALIA,VU,Victodrobia millerae,2004,
ANIMALIA,VU,Victodrobia millerae,2005,
ANIMALIA,VU,Victodrobia millerae,2006,
ANIMALIA,VU,Victodrobia millerae,2007,
ANIMALIA,VU,Victodrobia millerae,2008,
ANIMALIA,VU,Victodrobia millerae,2009,
ANIMALIA,VU,Victodrobia millerae,2010,
ANIMALIA,VU,Victodrobia millerae,2011,
ANIMALIA,VU,Victodrobia millerae,2012,
ANIMALIA,VU,Victodrobia millerae,2013,
ANIMALIA,VU,Victodrobia millerae,2014,
ANIMALIA,VU,Victodrobia millerae,2015,
ANIMALIA,VU,Victodrobia millerae,2016,
ANIMALIA,VU,Victodrobia millerae,2017,
ANIMALIA,VU,Victodrobia victoriensis,1994,
ANIMALIA,VU,Victodrobia victoriensis,1995,
ANIMALIA,NT,Victodrobia victoriensis,1996,
ANIMALIA,NT,Victodrobia victoriensis,1997,
ANIMALIA,NT,Victodrobia victoriensis,1998,
ANIMALIA,NT,Victodrobia victoriensis,1999,
ANIMALIA,NT,Victodrobia victoriensis,2000,
ANIMALIA,NT,Victodrobia victoriensis,2001,
ANIMALIA,NT,Victodrobia victoriensis,2002,
ANIMALIA,NT,Victodrobia victoriensis,2003,
ANIMALIA,NT,Victodrobia victoriensis,2004,
ANIMALIA,NT,Victodrobia victoriensis,2005,
ANIMALIA,NT,Victodrobia victoriensis,2006,
ANIMALIA,NT,Victodrobia victoriensis,2007,
ANIMALIA,NT,Victodrobia victoriensis,2008,
ANIMALIA,NT,Victodrobia victoriensis,2009,
ANIMALIA,NT,Victodrobia victoriensis,2010,
ANIMALIA,NT,Victodrobia victoriensis,2011,
ANIMALIA,NT,Victodrobia victoriensis,2012,
ANIMALIA,NT,Victodrobia victoriensis,2013,
ANIMALIA,NT,Victodrobia victoriensis,2014,
ANIMALIA,NT,Victodrobia victoriensis,2015,
ANIMALIA,NT,Victodrobia victoriensis,2016,
ANIMALIA,NT,Victodrobia victoriensis,2017,
ANIMALIA,VU,Vidumelon wattii,1994,
ANIMALIA,VU,Vidumelon wattii,1995,
ANIMALIA,VU,Vidumelon wattii,1996,
ANIMALIA,VU,Vidumelon wattii,1997,
ANIMALIA,VU,Vidumelon wattii,1998,
ANIMALIA,VU,Vidumelon wattii,1999,
ANIMALIA,VU,Vidumelon wattii,2000,
ANIMALIA,VU,Vidumelon wattii,2001,
ANIMALIA,VU,Vidumelon wattii,2002,
ANIMALIA,VU,Vidumelon wattii,2003,
ANIMALIA,VU,Vidumelon wattii,2004,
ANIMALIA,VU,Vidumelon wattii,2005,
ANIMALIA,VU,Vidumelon wattii,2006,
ANIMALIA,VU,Vidumelon wattii,2007,
ANIMALIA,VU,Vidumelon wattii,2008,
ANIMALIA,VU,Vidumelon wattii,2009,
ANIMALIA,VU,Vidumelon wattii,2010,
ANIMALIA,VU,Vidumelon wattii,2011,
ANIMALIA,VU,Vidumelon wattii,2012,
ANIMALIA,VU,Vidumelon wattii,2013,
ANIMALIA,VU,Vidumelon wattii,2014,
ANIMALIA,VU,Vidumelon wattii,2015,
ANIMALIA,VU,Vidumelon wattii,2016,
ANIMALIA,VU,Vidumelon wattii,2017,
ANIMALIA,VU,Westraltrachia alterna,1994,
ANIMALIA,VU,Westraltrachia alterna,1995,
ANIMALIA,VU,Westraltrachia alterna,1996,
ANIMALIA,VU,Westraltrachia alterna,1997,
ANIMALIA,VU,Westraltrachia alterna,1998,
ANIMALIA,VU,Westraltrachia alterna,1999,
ANIMALIA,VU,Westraltrachia alterna,2000,
ANIMALIA,VU,Westraltrachia alterna,2001,
ANIMALIA,VU,Westraltrachia alterna,2002,
ANIMALIA,VU,Westraltrachia alterna,2003,
ANIMALIA,VU,Westraltrachia alterna,2004,
ANIMALIA,VU,Westraltrachia alterna,2005,
ANIMALIA,VU,Westraltrachia alterna,2006,
ANIMALIA,VU,Westraltrachia alterna,2007,
ANIMALIA,VU,Westraltrachia alterna,2008,
ANIMALIA,VU,Westraltrachia alterna,2009,
ANIMALIA,VU,Westraltrachia alterna,2010,
ANIMALIA,VU,Westraltrachia alterna,2011,
ANIMALIA,VU,Westraltrachia alterna,2012,
ANIMALIA,VU,Westraltrachia alterna,2013,
ANIMALIA,VU,Westraltrachia alterna,2014,
ANIMALIA,VU,Westraltrachia alterna,2015,
ANIMALIA,VU,Westraltrachia alterna,2016,
ANIMALIA,VU,Westraltrachia alterna,2017,
ANIMALIA,VU,Westraltrachia inopinata,1994,
ANIMALIA,VU,Westraltrachia inopinata,1995,
ANIMALIA,VU,Westraltrachia inopinata,1996,
ANIMALIA,VU,Westraltrachia inopinata,1997,
ANIMALIA,VU,Westraltrachia inopinata,1998,
ANIMALIA,VU,Westraltrachia inopinata,1999,
ANIMALIA,VU,Westraltrachia inopinata,2000,
ANIMALIA,VU,Westraltrachia inopinata,2001,
ANIMALIA,VU,Westraltrachia inopinata,2002,
ANIMALIA,VU,Westraltrachia inopinata,2003,
ANIMALIA,VU,Westraltrachia inopinata,2004,
ANIMALIA,VU,Westraltrachia inopinata,2005,
ANIMALIA,VU,Westraltrachia inopinata,2006,
ANIMALIA,VU,Westraltrachia inopinata,2007,
ANIMALIA,VU,Westraltrachia inopinata,2008,
ANIMALIA,VU,Westraltrachia inopinata,2009,
ANIMALIA,VU,Westraltrachia inopinata,2010,
ANIMALIA,VU,Westraltrachia inopinata,2011,
ANIMALIA,VU,Westraltrachia inopinata,2012,
ANIMALIA,VU,Westraltrachia inopinata,2013,
ANIMALIA,VU,Westraltrachia inopinata,2014,
ANIMALIA,VU,Westraltrachia inopinata,2015,
ANIMALIA,VU,Westraltrachia inopinata,2016,
ANIMALIA,VU,Westraltrachia inopinata,2017,
ANIMALIA,VU,Westraltrachia lievreana,1994,
ANIMALIA,VU,Westraltrachia lievreana,1995,
ANIMALIA,VU,Westraltrachia lievreana,1996,
ANIMALIA,VU,Westraltrachia lievreana,1997,
ANIMALIA,VU,Westraltrachia lievreana,1998,
ANIMALIA,VU,Westraltrachia lievreana,1999,
ANIMALIA,VU,Westraltrachia lievreana,2000,
ANIMALIA,VU,Westraltrachia lievreana,2001,
ANIMALIA,VU,Westraltrachia lievreana,2002,
ANIMALIA,VU,Westraltrachia lievreana,2003,
ANIMALIA,VU,Westraltrachia lievreana,2004,
ANIMALIA,VU,Westraltrachia lievreana,2005,
ANIMALIA,VU,Westraltrachia lievreana,2006,
ANIMALIA,VU,Westraltrachia lievreana,2007,
ANIMALIA,VU,Westraltrachia lievreana,2008,
ANIMALIA,VU,Westraltrachia lievreana,2009,
ANIMALIA,VU,Westraltrachia lievreana,2010,
ANIMALIA,VU,Westraltrachia lievreana,2011,
ANIMALIA,VU,Westraltrachia lievreana,2012,
ANIMALIA,VU,Westraltrachia lievreana,2013,
ANIMALIA,VU,Westraltrachia lievreana,2014,
ANIMALIA,VU,Westraltrachia lievreana,2015,
ANIMALIA,VU,Westraltrachia lievreana,2016,
ANIMALIA,VU,Westraltrachia lievreana,2017,
ANIMALIA,VU,Westraltrachia porcata,1994,
ANIMALIA,VU,Westraltrachia porcata,1995,
ANIMALIA,VU,Westraltrachia porcata,1996,
ANIMALIA,VU,Westraltrachia porcata,1997,
ANIMALIA,VU,Westraltrachia porcata,1998,
ANIMALIA,VU,Westraltrachia porcata,1999,
ANIMALIA,VU,Westraltrachia porcata,2000,
ANIMALIA,VU,Westraltrachia porcata,2001,
ANIMALIA,VU,Westraltrachia porcata,2002,
ANIMALIA,VU,Westraltrachia porcata,2003,
ANIMALIA,VU,Westraltrachia porcata,2004,
ANIMALIA,VU,Westraltrachia porcata,2005,
ANIMALIA,VU,Westraltrachia porcata,2006,
ANIMALIA,VU,Westraltrachia porcata,2007,
ANIMALIA,VU,Westraltrachia porcata,2008,
ANIMALIA,VU,Westraltrachia porcata,2009,
ANIMALIA,VU,Westraltrachia porcata,2010,
ANIMALIA,VU,Westraltrachia porcata,2011,
ANIMALIA,VU,Westraltrachia porcata,2012,
ANIMALIA,VU,Westraltrachia porcata,2013,
ANIMALIA,VU,Westraltrachia porcata,2014,
ANIMALIA,VU,Westraltrachia porcata,2015,
ANIMALIA,VU,Westraltrachia porcata,2016,
ANIMALIA,VU,Westraltrachia porcata,2017,
ANIMALIA,VU,Westraltrachia recta,1994,
ANIMALIA,VU,Westraltrachia recta,1995,
ANIMALIA,VU,Westraltrachia recta,1996,
ANIMALIA,VU,Westraltrachia recta,1997,
ANIMALIA,VU,Westraltrachia recta,1998,
ANIMALIA,VU,Westraltrachia recta,1999,
ANIMALIA,VU,Westraltrachia recta,2000,
ANIMALIA,VU,Westraltrachia recta,2001,
ANIMALIA,VU,Westraltrachia recta,2002,
ANIMALIA,VU,Westraltrachia recta,2003,
ANIMALIA,VU,Westraltrachia recta,2004,
ANIMALIA,VU,Westraltrachia recta,2005,
ANIMALIA,VU,Westraltrachia recta,2006,
ANIMALIA,VU,Westraltrachia recta,2007,
ANIMALIA,VU,Westraltrachia recta,2008,
ANIMALIA,VU,Westraltrachia recta,2009,
ANIMALIA,VU,Westraltrachia recta,2010,
ANIMALIA,VU,Westraltrachia recta,2011,
ANIMALIA,VU,Westraltrachia recta,2012,
ANIMALIA,VU,Westraltrachia recta,2013,
ANIMALIA,VU,Westraltrachia recta,2014,
ANIMALIA,VU,Westraltrachia recta,2015,
ANIMALIA,VU,Westraltrachia recta,2016,
ANIMALIA,VU,Westraltrachia recta,2017,
ANIMALIA,VU,Westraltrachia subtila,1994,
ANIMALIA,VU,Westraltrachia subtila,1995,
ANIMALIA,VU,Westraltrachia subtila,1996,
ANIMALIA,VU,Westraltrachia subtila,1997,
ANIMALIA,VU,Westraltrachia subtila,1998,
ANIMALIA,VU,Westraltrachia subtila,1999,
ANIMALIA,VU,Westraltrachia subtila,2000,
ANIMALIA,VU,Westraltrachia subtila,2001,
ANIMALIA,VU,Westraltrachia subtila,2002,
ANIMALIA,VU,Westraltrachia subtila,2003,
ANIMALIA,VU,Westraltrachia subtila,2004,
ANIMALIA,VU,Westraltrachia subtila,2005,
ANIMALIA,VU,Westraltrachia subtila,2006,
ANIMALIA,VU,Westraltrachia subtila,2007,
ANIMALIA,VU,Westraltrachia subtila,2008,
ANIMALIA,VU,Westraltrachia subtila,2009,
ANIMALIA,VU,Westraltrachia subtila,2010,
ANIMALIA,VU,Westraltrachia subtila,2011,
ANIMALIA,VU,Westraltrachia subtila,2012,
ANIMALIA,VU,Westraltrachia subtila,2013,
ANIMALIA,VU,Westraltrachia subtila,2014,
ANIMALIA,VU,Westraltrachia subtila,2015,
ANIMALIA,VU,Westraltrachia subtila,2016,
ANIMALIA,VU,Westraltrachia subtila,2017,
ANIMALIA,VU,Westraltrachia turbinata,1994,
ANIMALIA,VU,Westraltrachia turbinata,1995,
ANIMALIA,VU,Westraltrachia turbinata,1996,
ANIMALIA,VU,Westraltrachia turbinata,1997,
ANIMALIA,VU,Westraltrachia turbinata,1998,
ANIMALIA,VU,Westraltrachia turbinata,1999,
ANIMALIA,VU,Westraltrachia turbinata,2000,
ANIMALIA,VU,Westraltrachia turbinata,2001,
ANIMALIA,VU,Westraltrachia turbinata,2002,
ANIMALIA,VU,Westraltrachia turbinata,2003,
ANIMALIA,VU,Westraltrachia turbinata,2004,
ANIMALIA,VU,Westraltrachia turbinata,2005,
ANIMALIA,VU,Westraltrachia turbinata,2006,
ANIMALIA,VU,Westraltrachia turbinata,2007,
ANIMALIA,VU,Westraltrachia turbinata,2008,
ANIMALIA,VU,Westraltrachia turbinata,2009,
ANIMALIA,VU,Westraltrachia turbinata,2010,
ANIMALIA,VU,Westraltrachia turbinata,2011,
ANIMALIA,VU,Westraltrachia turbinata,2012,
ANIMALIA,VU,Westraltrachia turbinata,2013,
ANIMALIA,VU,Westraltrachia turbinata,2014,
ANIMALIA,VU,Westraltrachia turbinata,2015,
ANIMALIA,VU,Westraltrachia turbinata,2016,
ANIMALIA,VU,Westraltrachia turbinata,2017,
ANIMALIA,VU,Westralunio carteri,1996,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,1997,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,1998,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,1999,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2000,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2001,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2002,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2003,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2004,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2005,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2006,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2007,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2008,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2009,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2010,Carter‰Ûªs Freshwater Mussel
ANIMALIA,LC,Westralunio carteri,2011,Carter‰Ûªs Freshwater Mussel
ANIMALIA,LC,Westralunio carteri,2012,Carter‰Ûªs Freshwater Mussel
ANIMALIA,LC,Westralunio carteri,2013,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2014,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2015,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2016,Carter‰Ûªs Freshwater Mussel
ANIMALIA,VU,Westralunio carteri,2017,Carter‰Ûªs Freshwater Mussel
ANIMALIA,R,Windbalea viride,1994,
ANIMALIA,R,Windbalea viride,1995,
ANIMALIA,VU,Windbalea viride,1996,
ANIMALIA,VU,Windbalea viride,1997,
ANIMALIA,VU,Windbalea viride,1998,
ANIMALIA,VU,Windbalea viride,1999,
ANIMALIA,VU,Windbalea viride,2000,
ANIMALIA,VU,Windbalea viride,2001,
ANIMALIA,VU,Windbalea viride,2002,
ANIMALIA,VU,Windbalea viride,2003,
ANIMALIA,VU,Windbalea viride,2004,
ANIMALIA,VU,Windbalea viride,2005,
ANIMALIA,VU,Windbalea viride,2006,
ANIMALIA,VU,Windbalea viride,2007,
ANIMALIA,VU,Windbalea viride,2008,
ANIMALIA,VU,Windbalea viride,2009,
ANIMALIA,VU,Windbalea viride,2010,
ANIMALIA,VU,Windbalea viride,2011,
ANIMALIA,VU,Windbalea viride,2012,
ANIMALIA,VU,Windbalea viride,2013,
ANIMALIA,VU,Windbalea viride,2014,
ANIMALIA,VU,Windbalea viride,2015,
ANIMALIA,VU,Windbalea viride,2016,
ANIMALIA,VU,Windbalea viride,2017,
PLANTAE,CR,Wollemia nobilis,1998,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,1999,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2000,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2001,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2002,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2003,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2004,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2005,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2006,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2007,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2008,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2009,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2010,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2011,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2012,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2013,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2014,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2015,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2016,Wollemi Pine
PLANTAE,CR,Wollemia nobilis,2017,Wollemi Pine
PLANTAE,VU,Xanthostemon oppositifolius,1998,
PLANTAE,VU,Xanthostemon oppositifolius,1999,
PLANTAE,VU,Xanthostemon oppositifolius,2000,
PLANTAE,VU,Xanthostemon oppositifolius,2001,
PLANTAE,VU,Xanthostemon oppositifolius,2002,
PLANTAE,VU,Xanthostemon oppositifolius,2003,
PLANTAE,VU,Xanthostemon oppositifolius,2004,
PLANTAE,VU,Xanthostemon oppositifolius,2005,
PLANTAE,VU,Xanthostemon oppositifolius,2006,
PLANTAE,VU,Xanthostemon oppositifolius,2007,
PLANTAE,VU,Xanthostemon oppositifolius,2008,
PLANTAE,VU,Xanthostemon oppositifolius,2009,
PLANTAE,VU,Xanthostemon oppositifolius,2010,
PLANTAE,VU,Xanthostemon oppositifolius,2011,
PLANTAE,VU,Xanthostemon oppositifolius,2012,
PLANTAE,VU,Xanthostemon oppositifolius,2013,
PLANTAE,VU,Xanthostemon oppositifolius,2014,
PLANTAE,VU,Xanthostemon oppositifolius,2015,
PLANTAE,VU,Xanthostemon oppositifolius,2016,
PLANTAE,VU,Xanthostemon oppositifolius,2017,
ANIMALIA,K,Xeromys myoides,1982,Water Mouse
ANIMALIA,K,Xeromys myoides,1983,Water Mouse
ANIMALIA,K,Xeromys myoides,1984,Water Mouse
ANIMALIA,K,Xeromys myoides,1985,Water Mouse
ANIMALIA,K,Xeromys myoides,1986,Water Mouse
ANIMALIA,K,Xeromys myoides,1987,Water Mouse
ANIMALIA,K,Xeromys myoides,1988,Water Mouse
ANIMALIA,K,Xeromys myoides,1989,Water Mouse
ANIMALIA,R,Xeromys myoides,1990,Water Mouse
ANIMALIA,R,Xeromys myoides,1991,Water Mouse
ANIMALIA,R,Xeromys myoides,1992,Water Mouse
ANIMALIA,R,Xeromys myoides,1993,Water Mouse
ANIMALIA,R,Xeromys myoides,1994,Water Mouse
ANIMALIA,R,Xeromys myoides,1995,Water Mouse
ANIMALIA,VU,Xeromys myoides,1996,Water Mouse
ANIMALIA,VU,Xeromys myoides,1997,Water Mouse
ANIMALIA,VU,Xeromys myoides,1998,Water Mouse
ANIMALIA,VU,Xeromys myoides,1999,Water Mouse
ANIMALIA,VU,Xeromys myoides,2000,Water Mouse
ANIMALIA,VU,Xeromys myoides,2001,Water Mouse
ANIMALIA,VU,Xeromys myoides,2002,Water Mouse
ANIMALIA,VU,Xeromys myoides,2003,Water Mouse
